user_id,recency,frequency,monetary,avg_order_value,Cluster,agg_cluster
"AH3JHXC477GL3HYXL4XPOZS5SXRQ,AGRRZMYNQM2QIJEBJO3W773FCOLA,AE3OXM4Y3HH35IJQENWQU5RQFS7A,AFBW4KT3H6ZMT3WZRTRIDEV7K7WA,AE6MJCSRJU3RFLB23P6WJWLZ6GBQ,AE7Y2H4FKICIHTQWHKJTBPPJXTTQ,AGHNCNSJPWIRLZVEL62ATH5PNLKA,AG76ORLKGH52WYE2ATIRZOSVEZXA",1206,1,439.0,439.0,0,0
"AH3JUIQYDAPZIELYMMCLQIF66NDA,AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,AFLPBF5SMLJA7SIGVIGSREWQQWIQ,AH2S5LLQQULHAD7BHBZ7XSEOEA6Q,AFPTOFOQ3XNIJPY6PP6YDXKKRC7A,AG7VVM3KQOOLBILDBXWV7KTPIMHQ,AENDSRXBY6PDISBBPQBO4QFMPOHA,AGI22WQ2X6RMINFMZWLRXXUNW6JQ",1258,1,467.0,467.0,0,0
"AH3LHRL5P4YAVOQQCH72G2PJFXSA,AFA332YHUPB6I7KMME7SOFX5RKQQ,AGUUHLF34AIEIOE5KULXXVWKBCMA,AEYA6LQE25O2P6C7XV62XM3YV2EQ,AHWY6IG3PXBBJMLVFMHHKM25BVCQ,AEOKB3ECJUM6UQOBFKMEMQVVHL4A,AHMKSLALVS62JUHSHAI3FUXWDYYA,AFZIZOK5KDBOB5QCHUQRR2ZWUYKA",961,1,299.0,299.0,0,0
"AH3MVZYHGOVNKO5T5EWVT4HK6M7A,AEDGEVRXRPJZOKCKYHPSRPYFIDZA,AG5ZMUHXVOUVN5BBEDWNN56JLUVA,AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,AFCLK65T5NMGQV7RXN3QJTOYNTNA,AHHZ7KJRSXG4SOCT5CYSHO3DWDMA,AEWZXQYKDB6JJD653R4I3TOIJXHQ,AEWMRL2WQK2553OVVG4CKRWSNYHA",790,1,225.0,225.0,0,0
"AH3VUICGCKITW2W3TEED2EIY3ZTQ,AGTVGGF42U3KPHT3BTNHNX73XSVQ,AHMMC3QMOKVDBOOVOHAFZSCLWDAA,AGRHECE4JDSOZKHEAH5YNWV6YNKQ,AGIL2JPFUVXPBA4PNMMVAIPXAKWQ,AFPOLXH4MXKCJI33QBTKLOA25A3A,AF5M3QNBEEXBHH6BOPCHIU7V2WVQ,AGWVF275SEYSCYQXQFO7KEL5AAQA",860,1,475.0,475.0,0,0
"AH3XZBFRJ3T2YATYJK2CNTCARCCQ,AF2NVFDYXGX2BT7EPAUN7WYN3TDQ,AEVRTZ6HVKKV5CVX5XBW4QQLY3NA,AH3I5Z4W5KIRTITFSOBDBDSA23SQ,AG2DKHTMNEVMFCTBVNTH6NRRKTMA,AFDJVKMG73WAOX2CNN3VTFIT76UA,AHFPVRVDCUBDIONDU5U2DAT4CVJA,AHVSH7O4J2LW4S3YH4M76PPPVLSA",808,1,899.0,899.0,0,0
"AH3ZSUV53ESBP32X2A35F2JJQGZA,AEFLSGZLX2IZ46ZHEXXAGLAWX5XQ,AFPSNIOJFCYMXZ4Y5KYAYOYMCHMQ,AFXDV4IJ5XF3PUIJXXTBDPB2QWNA,AEVP7TTOWOQMU24YS23JQSIHG5EA,AFIB2L4BUCFPIG5U73AN2BVJ3QSQ,AEI3YYFPUCPXOK5MAJVB2CKZHBYQ,AFWTLKVVJSYFOHJGGWNK67SCX4NQ",47,1,1999.0,1999.0,1,1
"AH42ECAG6LPCU22T5BYN5OXQO74A,AEW6XI52IO3H37U4WJ7TT4MQUIQQ,AGGWS4PPWKSNOVP2LLYNQK2Q7NIA,AG4GACSXM3RJ2UR3NTYNNR4YSHYA,AF7MSVVI52V27OGZ3FTE62QFWNBQ,AHQTTEDMJWGPWIEVA6T6SN2VOJ2Q,AHI3ZFOPJRASPDNKTIADQFUDLCJA,AHLHAY6IT22ZQX7BOBY6TV2PHC5A",1169,1,349.0,349.0,0,0
"AH4BURHCF5UQFZR4VJQXBEQCTYVQ,AGSJLPK6HU2FB4HII64NQ3OYFFFA,AGG75KFRXNLCYVRAPA6D4ZBNTNSA,AFMMETRQBRCB7WX5QNQXV6J3TR5A,AHUADIC4LFJHXZK3ZUCM5GZHP7NA,AHJCBBMUJWQGUJTT477TQ75ZTYNQ,AE2SWHFUXPXFJLITBNYV5YGTI5LQ,AEL77P6YFP7P7EZVBDU63TUTGKMQ",1328,1,689.0,689.0,0,0
"AH4EVNVE6UOOFIDLJ45XA6SXIILQ,AEPTX7KLFQCVKVIOQ2P5BT5DFDOQ,AFDMLUXC5LS5RXDJSJJRHNBURIVQ,AF7V2H3X3WZZAGQN57IMDJUMWJFQ,AG5QFPH67UFPAGKYCFJZNX7JRO5A,AFJDOSRR2KIFBLK2WUTPPB7ZGYXA,AH77ZPQSMKUKIL4LSIS344PLB7XA,AGKHAKG23FI4IMCXBUTKLGBDLAXQ",289,1,2199.0,2199.0,1,1
"AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,AF4BWMWZI7TTQY2YTE2HTHRB3NHQ,AGG22XY7PCKPZDT6352IVLL2H34A,AGTO2SOXJTD3K6T7WPUHCT6SUMKA,AF5CIA2LXA75JJFRVWLKGOLKZIHQ,AFVHCWF76EOX4NMKE2ZUU67CEOBQ,AGUZMT2E4HNC5VF25OWLAUF6KBGA,AE3GY55N5USCMWLS2JIO7CZFS5FQ",1343,1,228.0,228.0,0,0
"AH4OX4YZN7FYK5EGLIGSPL7V5GEA,AF3P7GAMRCSCUNVGINN76GPSEFFA,AEDMNVL5UD34C7NFQD5HN32ALFZQ,AHLYJZWIMC42O7FTHBOSUFOXBTMQ,AEOT3342QESRJ6Y53VNRADPFKTXA,AGGYPM6XG63MKRNTABSKYFJZNJLQ,AFSWPIVS5VSLL7M2YWCUFUSLJWJQ,AF6JRCF4K24OBBTF456CIYJKFYRQ",1115,1,599.0,599.0,0,0
"AH4RET52ZMGRWFVZDYIC3ANTDNZA,AFZF624S3KR3ETF5MQRA2CTEEOOA,AFVQA4IJSHO64L2W67VXGZLWDGKA,AG2H434HPEN5BMI4TKNQGUCQE77A,AHPMZZOSE5TCIKKBOGRDOKZVJLMA,AEJBFSMMLP6KY56NRUUCZB6WVIEA,AGTJ7HNPS6WJFXFLM7ZFLLVPUUZQ,AH556SFTL3M6YI6NWOTRTGHA4WRA",652,1,1889.0,1889.0,1,0
"AH4WZKCWB4OVUG2LZUAFGWSVS4WQ,AGR2F7Q2IMX7SXVQ3FE6EKNYPPJA,AEJF5A6THJTEEMQ567QOL56EGM7Q,AF4U5DZT3ZHTXHRKEL57ZPBZFF2A,AFZ3VECWAVRV5NH6BCMVMAN3YO6A,AFTFOKKNZPW4QEUQGKTB65FF6ZAQ,AEK4UQMVF6PAOC7IYVVOF3SE7PYQ,AECOJHWYPDNQKUVPWJ5LW3W4WRXQ",258,1,1699.0,1699.0,1,0
"AH4ZZLZF5JO74MJ3E6WURPHAOKVA,AE4IRBIAL6D4FWUJDI7G3TDMZEZQ,AESVEGOP7LNFGOWRU36WVYYSKKKA,AH2S7L7OVGU76T5ASFGR72DKZI4A,AFR7VQD5YGYX2A73CJ46ZKRNAKBA,AE5TFI4AZKIO5BARSWZQCPMUQMTA,AGEQFLTLLFRSOOMQH4DGWAPT4YWA,AE5ZOLUY3TPAUBD2KP2BEG2KKC7Q",236,1,1899.0,1899.0,1,1
"AH5G2FWQ6AJBXK2IDCA22BNQTT2A,AEEV73PQDYYMSQSW46LQMZ526YVQ,AHWB25RGISH5XJ2YQCR4J6FDBPOQ,AE2PYPC3OF2HEF4NCE63FBFFFOMQ,AHYUM6XUA4K6V4QEAPT5MLQQIDPA,AG6U2ZW7UGA562DK4W6NVANEMKDA,AFALQ6JKOEKVRVI3BZ2G5PJ63HQQ,AGAXJLX3K3I7WQKQA4Q4NT2IJ2WQ",1414,1,399.0,399.0,0,0
"AH5JH2QLZDYXTHIDXBBLTDHQUALA,AGY6OOO6NIXEY5CJIHB4LUUUQJLQ,AHCJ2GWM5V4XDOBLR4UU2RV4ERKA,AFBURR5C3CR7XL4WPXXV5ZEDDZPA,AFWFYPM37ORBVNKGLW4EETQML7TQ,AHFT6MCOAFZXAUNCYQYPBI7YYF4A,AHA2QGFQYDUQ57OW7ATIM3QVTIIA,AFI5YRB4PKR26ECAXNTMOWMXMEQA",1365,1,345.0,345.0,0,0
"AH5QYAVG2DRXF32LUKZIPG7KZLDQ,AEHIU6L7VK72RINFPDTI7XSIMD7A,AF6SWZOHDVA3F74K6ATT4UMM7LAQ,AFFHIOWLVWJ4A22EGJX4ME7KQLSQ,AEM4NOAI65UBAADJVTQH7AQUAMRA,AFGXHN54PS4545UIGIHTMWU7OI6Q,AEV5KJYTEDJCSN5KFGKY4DHGZOPQ,AE47RN5UXX2ON7VIYMVW6NBT7PJA",814,1,149.0,149.0,0,0
"AH5Y6ZCLABCUE2X6JBWZBNQO232A,AEWQXQDOQAMTNRLYVT65ODCFGMLQ,AEMMWXTPKDUDSHPWJAJWU7QUV6KA,AGGAGBP6E3H4EOJFHMKLV6UTDAFA,AFQDYNJV76K5BEIS7BWNA7HN4EIQ,AGBVG2PAA7ORCTFXCNEII55L66CA,AFVYZFTM3SUEGYESW55OJNGUAJVA,AGVKIL6EHMVCD6XP4SLWUBJRWGAQ",673,1,289.0,289.0,0,0
"AH5ZFNLZLJW24YKDQMDHCWGT3MLA,AETSU7SDMZB4653PYWJ54WIPTYJA,AE3XDACOGNEPOGDQHEDJWR4R3JBA,AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,AGJ2FLVYPLUMJGSB434XS3BTEU7A,AFPDB7JSVPNWJT6KF53C3O5ORJQA,AH3M2HOCS7VMTXCOYYI2AKZTFQDA",852,1,299.0,299.0,0,0
"AH63HFCY2DBQCGPIVKPHXNHTA7WA,AFWFWVCRK5WBT2KNQO54ZRY6EGGQ,AEP4K42PEUOFUZBSUUDCSQBLE3AQ,AHR6J42MLK352GDZSY7SDIR7FRAA,AH6SYTU35PM6FS3MYCMZE2HUHX5Q,AHOUXQHR4KHOOR6GRVONQNICCGGQ,AF3RAGM4J65OMFTJPKIZ5EZSKDNQ,AG5PVVOM55OQOZLE6RR7HRGV4E3A",468,1,249.0,249.0,0,0
"AH6ATQVI2YBUXDHJEADXMVOBBT2Q,AHXO4AUAOUTAX3SLS25652BOVQGA,AGFXT5AP3OGXVESL6CATDNFL3U2Q,AGIFAPAG7ZOUZL7QOBEUSHIYQHPQ,AHLDMLQTWAHHYBUVIS2J7LU4U7BA,AH3E4JX5L3FJKASHZNBWYRLK7FWA,AH4BNIVAY3WHHW7YVDRUQZBSUX3Q,AFOETT7EEXRU3TJKS7XWPRW2WMLQ",1106,1,1219.0,1219.0,0,0
"AH6EYS5AIDI7KYTTTFTZZHH433UA,AEXFEVEJ7L7LN3Q2JBWZQZ3YHUEA,AGVR6CP2GL562CMMN3TJJDIBQKOA,AGQ7DDSSAIHW4EQERMBBWQWQMVTA,AEK7OBBEY4AB77GMD7E334J3CYGQ,AHNX2BVKDDWFDLQBCZVT3U6I3QDQ,AEDKU3NF2473GPBRWDHIHRTZJPXQ,AGM2UWKCJESUA2YZADPFXZ6PANVQ",173,1,899.0,899.0,0,0
"AH6L4HL7SHZ5FT3XJRTBG4VRQDDQ,AHM3BEM5TLDWOMRDAXTSJWFZ5TXA,AGCXOIOXQ6SMSCU5P73D2VTEEAQQ,AHJQP7JD3FSN7JT6D43MEG7F6BVQ,AET435JGPEIORB35LT7EZ4ASDRRQ,AENODVL6MR7QPBIXIIGAM54JZ6ZA,AGPIHCRS2LVMVTFCHLPYZMS6PL6Q,AGPAIQ4RMGU26NAKXGQCEB2OOS2Q",158,1,649.0,649.0,0,0
"AH6LPYJT5UBJ7CIEWVHDCNQAGWZQ,AFG4CVSEFXYGJMIHZKX7JGGLCSZA,AFEXNZMRCU4SZFDGWRO6P4CMOGRA,AEUTWNKAMWBUEKXPNPWLZAV2PASA,AE4WVGQ3VRHKHQN3CNM7NCZL3BBA,AGQA6CD2EAQHTFTTONWV6IBD4PLQ,AHXVDMVAJ3EJF56HHLY7CHZK5ULA,AESCIZFPXLL5RG2IAYQEL5V2KNDA",642,1,2595.0,2595.0,1,1
"AH6LPYJT5UBJ7CIEWVHDCNQAGWZQ,AGX3GCRGFU4IHAJZRUP655EEGSQA,AHOQRREVPSJUXUYXDOJAXWCTOYJA,AEL5PIUOHBKXOTW3VIO3KK7QLVLQ,AEJBFT4P76EAVJQOHGHTQWW3HACQ,AHVU44QPDJGJJRV2NLDRERCTAGTA,AFUS77H3MU32ZFAHB7O7Q7ZYETVQ,AGHESQ2NH7JIKXLAQ473QVFQDV3Q",591,1,3999.0,3999.0,1,1
"AH6MHH7KNPHZPN7D5YSSWDQITIMQ,AGLWXRPJ6PGDPIN7URZP2525SAHQ,AHFGSNUXSEGQ4CW3BIGW2ZPZUC4Q,AFAGO45Q2ZA4UJ3XXHEWFROOKBRQ,AFS6ULEVQVU2PN6FWRWWBKKFJCLA,AGDMSEPDHPK3IT7Q737N6Y233LVQ,AGRGLAA6BU4VXMEYJWIDRM5WLNMQ,AEODRIKLIM5JTCDNMGSLTRSZFNVA",235,1,2599.0,2599.0,1,1
"AH6NK74TCKWVMLPVFEC44ZLT546Q,AEUNLUIL7UEDSBOHDA52EP3CT43Q,AGKEIYGWTR5DFWUXTQK2GJCADGAA,AHYDGBIJQH2XC4SMUNVX2HGKOELQ,AGERLRPT3Z7WUSIERUPQ3NNUYGBQ,AGBVV6FOZ3OTCYR6XQ7UZL5OOF5A,AEBHFCOMRX6G22X3JLSCKHLXPTOA,AFZZKKAWBJWFT7ZNDHWFPI2LJTLA",653,1,67.0,67.0,0,0
"AH6NXC2M3PH6OZHLJ6YXG54VIBMA,AGSDBEOHKXCL3WBEIN5VEZK4JY4A,AFCHIB73U3D4VQHZCH4MV2Z5FESA,AGLFKVLO32UB72C43CQNOPGQVKGA,AHBUPKENA77XVDAUGWUHVZLCKSEA,AEY34MNYOS24F3P7Q3IGMQVH3ZUA,AHMBANCEQ5AJOQVPFHONG2QTDE7Q,AFNQQLFJGPPNZCI6BVYZCEAZQZQQ",175,1,1189.0,1189.0,0,0
"AH6P2FS36YMFXR6BCZY4QI3A5EGQ,AHLSHAJTU5B4XBPJGON3Q4MKMY2A,AESBXYARD65VZMCEZT6TMIF2I6AA,AFJUCN3LJPEEGA2MCUJMISQ3Q6SA,AGRGJTMI3RMO44FRRNDFQCML32BQ,AGX6OXEPVDQPCMFUTJWCGPAWKMFQ,AGQZQ2BXDDXY6D5K7HZF4CFSSZ6A,AGJD4634EZVTJUCYQETIMPBL5LVQ",151,1,499.0,499.0,0,0
"AH6SGND2YZGJPEXEPAT6XTKVRWLQ,AHUKUGMWTTVQ5MYELQCPYTG2PYPQ,AFDHR2G2FNUFDTSWHO4LCLMB6ZYA,AGAPQRGQHJFMTSOOUP4ASESAQ74Q,AGHDPSPN25DVVA7HJ2AH25FTKQFA,AHGT6UU5RQGF6YSGFMDIXANEX5RA,AG6L76MYOFGJ2MUPN3XH2RN6KXHA,AHI55SSF7NUY4BMJHZVXTUAI4Q7A",727,1,1495.0,1495.0,0,0
"AH6ZYHC4ECJ56T4GGZCL6MITCTMA,AE4TXVJAXHK5R7IELJNWWYHFIN6A,AEIJ7SPIJQQGYL2ILSVFV7L7KUCA,AGPQF6FIRVMT534CMDQOPD43MABQ,AEWSLNWPA73PVMUGHDJFRBKEAPSQ,AGBYFOYR3NI4NL3YQNDGZZF2IK4Q,AEM3QOT5IZHF2LEZT6LFD3OTDOLQ,AHK3VCLMISL3QD2KOQSW6WHTC6QQ",486,1,398.0,398.0,0,0
"AH7CVQ6755UNVDKSBS2CKWMHOCZQ,AFMAYVBVIPFZYBTDGWSRCTASMZ2Q",80,1,649.0,649.0,0,0
"AH7K632CGUBDY6LHNAPIN5X53WXA,AFEE2XTFVQFP4MAL23BITAYVUEDQ,AG66ESDG6STC3VUGMYT2JM7F5EFA,AGSRZEXRM6LPZRFZNPWPTJR52PWQ,AHTYWMV7NQIHFTT25KJHK2MHHO4Q,AGEDP3Y6PLN7EQMVYDLKLQKZBCVA,AGJYNSMQM45LCFROC6BSBGM2NXWQ,AF6AQPY5HXHCZXTPZOYY6EZFLMHQ",278,1,199.0,199.0,0,0
"AH7NTBDGAMGOFFADEVWJL3O4YQ2A,AEJUIUF6CYKRBWLSOPWPE7KMC3RA,AF45WMWXMOPN3ELUJ2H2N63JWKGA,AH6MPOEE6ICQG3RBULF7TOQVMMEA,AH7QLQDC5BMOKDDRGGWSEP3AQ6IQ,AEIXFEXXMTDJNPWUMOIEA34ZLC7Q,AEQV4U4ZGMGZOWC4RQSUQZGHYSHA,AG7DCRRGNMM7FSENOSNAQTVYBHPQ",1199,1,790.0,790.0,0,0
"AH7OT4IUCAKFYCPJ3SVLAHV7E2YA,AGONNWZMRQZR2JDLNKFLAK4V62LA,AEDJK6VC42VWN3SJOPPI4V5HAQMA,AEPUEHEXXNFRXCCSK4F3VL5ZKDMA,AFJYPDELIA7MLTKDWYGQSYIGZWZQ,AFBKP77TRJAYCQFMO54ZJU6HRZOQ,AHW6RLKKGIEJSPBA5GGRWAX6Y2IA,AEE4RPNGOYPSBZXDRDNG5JR7KMTQ",250,1,1049.0,1049.0,0,0
"AH7ZFZAWQV5VTWQHLXZYDGFDNJGQ,AHFM667GXYFTR3AUJA3PYCTQNTRQ,AHMVXMVFXD52BW23VR6LGK6ZVYLQ,AFY4TSX2F5VE4VZOVGHWODY6YMXQ,AGE4VV5XHVOEH4P5GC4F6QP5WRQQ,AE65JZULZYSAXTA2EGDZEM6PBYPA,AHNDS2S3ENCHSKCCU22SVWH5UZKA,AG5BPTCQ4ZU6JWWKH2KBGNLSLKCA",384,1,799.0,799.0,0,0
"AHA3JEZZDQPHSAYB2HWK5HNPXHIA,AEC4LE3IVY4QZXX2ZBLZJSVOLOMQ,AEUP2YQAYTICDXIVB5EASRFTVCNQ,AEUCRWSKNKIQ3QJBO4ACE46VDSCQ,AGXCGSQGSXQLI2VYDZ4H77C6QCIA,AEUQPBHW5WMPYYEEPVOA3ZTI45HA,AEHQNWJEJY5XIESTNJAGD7LXQUVQ,AGYLMTMZXZPP2XBWQQFJRGJBCAMA",354,1,1345.0,1345.0,0,0
"AHA4YQ5UYLOP7A7T2KRK6ULD7LJA,AFJ2JLBLHGYGNKRMGAKXPGKHFUOA,AG5EGPN7G64EYA3BQOZNNJI3EROQ,AEBCZJWGP66A67PNQTG6AIEZSJDA,AFFTDH4LXE4M5K6ZMJSFFPGBSQ7Q,AFYXCGFUYNSPE2MMMHPCDDG3MPKQ,AGL3XBRQVHEAAZH4M5E3ATNQV6AQ,AF7V57LV5NFKILFRLD7MPSVBKOAQ",249,1,1182.0,1182.0,0,0
"AHA6L5K5EK56VNJQCX6ELQD6IIOA,AFT4H5AHS2IHNQ3W2MKZW4IK4WNQ,AGIMKFLKIBXWJC4A2PEJ6MUUXPGA,AFHKIWM7FFXHOGRBL4KXZJN74D4A,AFPZCHVK4AFUZ3EGRSQKX2QP2EQA,AENJEA3YN6GTB544FIMEIFBVLYBA,AGFJKRNASZD6HAOGNZ6TKXIZ7POQ,AEEKJOMZAKG7QA2HLN2OSNTKTN3Q",304,1,899.0,899.0,0,0
"AHAAD3NPHK6M6MFXLOIIVQSQQBGA,AF3VI65IPCL746N6XDAW4FYVH7CA,AGG2SNNR26KGUIFF6ZH32A3WZ2AQ,AEOHEAX7CMT7YK37DNAOQVUAZZ6A,AHEBE2B3ZMN7PAIBT73AZT4IS32A,AFE5CGE2HOEQLDT4X763Y7SR2OCA,AHXWSKIC3GD2ZFTM5JW7ANXAVSIA,AHUQZSYH2QVXKCFOFZAEQ5XOJTVA",229,1,950.0,950.0,0,0
"AHASL3JOKSWSNG6FWBDKBPBMMSKQ,AFJ4DAIVDLVCW24FWODAT5O5OHNA,AGQ6FH5HUONZXKRXVRE7YX7ZUPLA,AG3ED5BPXEBU5ZAGYEEECUEK42NA,AGIVSHBG4BBKKXBGKVEXQB6VKDPA,AHWEGITKZOSJIXJOMPY75CWMU4EA,AH2MFWXOR2Q2JBMEVYN5DI2VIOJA,AHSA2XYYOJJGPCMHTPC4KOVI54EA",108,1,697.0,697.0,0,0
"AHAV4CJCMF5EPFWOHKYSWKTHHKLA,AEKLUTZJ4NAMIM57BQ2PMV4RGR2Q,AFJXXS2L6HWWPY3JISX5SCNOEJRA,AG3W26PYXB5PZLCXPAT3747IYCYA,AFICN5SUTEMROEAXGDQQ6R5DWIMQ,AFWO26UIM72Q7ZPHSQ3DUGDM6H6Q,AERVTE2EIAQT7NEI6VGV4DJIUXCA,AGOMT3O5U4TB4TZVFQFNDKP5GT7Q",510,1,269.0,269.0,0,0
"AHAXZDBQKLBWPQN5BFPSURNHWECA,AEGH2WM5MITQZBEZM5JC4XMD2DNA,AFT26OJLNGYQISACMZ53VFZPU7IA,AEPNVP5ICQGB2SDHNNEED45KH2WA,AFND3MO34GH3GBFVZRJEKYHX5QGA,AFSY2GZNTGXHQUXWYLUPH4PH2H2A,AF6KLDZHZNKJLRD7BKJB65NA57SQ",102,1,1090.0,1090.0,0,0
"AHAYLVC4ZJEXYUCSYHJGH233MBWQ,AFG7V27SPMFIYXCYQQCEXQECP3DQ,AGBW7NSPVGAG32OX4IT3BKIV55IA,AFMOEH263F6BBQRI35GPLNWCQ2FA,AE5YB4LKRKHWXAQRGN6CFKCFPRBQ,AH7L5WF4S4D43VOPFKTQUEUWQ62Q,AFMT4A5BNKRGAOUI2GHZZD2I7QUA,AEDJJ4HPMNRLJMCNUIE7KOJM2UWQ",1220,1,399.0,399.0,0,0
"AHAZZ6OGFULNRHTS2SR7HAH223NA,AHNCXTHT7W36ICJ75NEKWWA2AK5A,AFMD4SE25XE75YQ5PNLPNHC7NGPQ,AH3DPG47VN4IXIXJOLBB4IYDHCSQ,AGQGCM2UQZEIKDZL6CHD5CMSWKRQ,AGUUT3CETO52AO4E5ZCNGSFGLEFQ,AHBXADPUQXAIJI5XTHUKDWD3OQLA,AGEFHKQ5LOZMS63V47JBZPDDQI5A",668,1,449.0,449.0,0,0
"AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,AF3XMPDSQQDSRN2PG5NGPECLPRDQ,AHQF77NZIRBV6LQMO6VEC6O5FL4Q,AFIKD3VY6WOYWPMJUTELWZAXHIXQ,AH6NJEFXD5ISMZJQICGKAZPQQGWQ,AGQS2PKNNCEBXCPSYKOO4I2DGZNQ,AEMACSBSMT4WLJPLOKIWGFJLJJEQ,AH2MIHS2WTWM7R5DFWRUZVTYK7TQ",851,1,798.0,798.0,0,0
"AHB4AEOCLEVH2JSTXPU737KTXS4Q,AHXC62FGJRYSCJEBZEZVALOML3GA,AGZPAEOZFLFBCYQLIKZGSERRSPIA,AE3T6AOS4TGSVXSZ7QPC4ANCQ3TQ,AG5Y7T4IINHLVZVMTSVQVFGJEITQ,AEYZIV7VQ5N4JLPNJBE2H5R4FX4A,AHZSWCFTWESY2N2RK4BVWBMM4TZQ,AGMSYOF7SPTTR7ZTP3VWPKWTZFVQ",726,1,849.0,849.0,0,0
"AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,AE4S7RU4C77FN2E57NMJIFAMH7RQ,AHAUWOVUAQX7D73DVER7HM3WKQZQ,AFVUKW5J3PRPHQ5ZIFK275YXQOPQ,AFXAQKHWVGXPXQ34RWZX3QER6MFA,AF3Q3H3ST2EQI2CBI5V2AZFGETRQ,AGI6BX5V7Y2QSCVLAAHXBHEHQ7VQ,AHVWARXU523WDIQTATHFC5NICFFA",885,1,2999.0,2999.0,1,1
"AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,AH2UMMYPAYXHX6PU4LADMKJEC6JA,AGCAHYB2PF6PZ6ADYFBM4IUMHEWA,AF6YTIKZWCOBJ5AI5DKRWFCSJWTQ,AF6PBVLOWTG4JSSUS3O2ADTEU2PA,AGKY5D26F5Z4S4EY7Q2FG7M4QRMQ,AEM3TDYU6QQQOU6MOR2LYJQMYOSA,AH7MUE7NGNKQPXN6GNFGRKRYBETQ",244,1,1052.0,1052.0,0,0
"AHBISYTXOMEMKDTXVEKH57D2X3RA,AEOSGU32LYFVLXEHETK4QU4UDWEA,AE3MPP4472M7T34QT5674QU2XC3A,AHGDXMKQ7B3CJHLZ3GCXWMDMPGSQ,AF6OH7C5LOWQK2VR6DKMNSKHMUFQ,AFLY6EXAO7CNVWL2AVBQVO224Y3Q,AF6SSEMMZHBAKRV5BGIBKWRCNCTA,AHUMH22K5KBLNH2K2GA3EEXOWSPQ",443,1,1499.0,1499.0,1,0
"AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,AFS5B353QRCCSU47ZJP22D6VGOPA,AE4IOLUZBOKNPMKOWBH4NSBQANGQ,AGW7EVQ7EY3BS4JCCXZ622IVSSSA,AEGALBMIH2REIAM54HH446CXCAFA,AHZ5C4DKZMCI6CTANLO3RVEGSSFQ,AGF752ZU5K45Z2R6A7PZFIVGC7EA,AFTXFBWO4GE62ATLVMHKDCZNRA5A",543,1,3498.0,3498.0,1,1
"AHC7U7MTAN2Y2T6X2G43SWSQHETQ,AFN6JOIM4WB7CBNNAM7JQJAJVZNQ,AER7ER4GHJ65LKQFSIRZG6DSEC5Q,AF6PJDQ5GNVGTIYXA5ZCTCKBLHEA,AHU5Q5IFZNU5KKPBZBP2Q63V5NFQ,AEBY74RXWDNJOHARPUMVQT5MY5XA,AFLIUDPXTMHWUWXDEPUT72WCMQAQ,AFIOG6MKUPF37DAJ5VTKKPFG62AQ",128,1,699.0,699.0,0,0
"AHCJOEQEARI6IQ2XGJ6HTGQSRUXQ,AGBUKPO3CSYIJA4C4IO22UUEGBLQ,AG7EDX6NV5CSHGLF5QKGWTKGYRVA,AFUXZLDQRZZW3OBIZHMMRKKIEC3Q,AFCSX2LUWQ3TNV2RUG7G7PGO4V3Q,AENFYL3PYY3GDTSKARQ3XBN5RGEQ,AED2V75UUU3LKRDYR6C7JKBSMOOQ,AHCDZR5MNGRRU7NSOZZCWA5ZIURQ",996,1,999.0,999.0,0,0
"AHCS34T4DOHWPNKZ2G3W76AITIKA,AGEMHG7WVU23NHOM3FGBFUDR4U2Q,AGCOAUC6ORUPLX2ZZZQR5HD3HGHA,AHO4LKHLICKCC2UKDNIAITWMGBJA,AGU4OVT7IYKSJIBKTMGCTB6DYUOA,AG6JGUFT2AOXWJS7UIOZBRYVE7VA,AFUES4NRZYASSBOKEIWJLHRO7CPA,AHDATOMH7HPV57Q6UFWUI47QEQ5Q",768,1,828.0,828.0,0,0
"AHCSFNVYY5Z4MC3YQWCKQXN43UKA,AGRXFT44MBP4EAAKW4AUMJ43HASA,AHCJ4SBFDS4JQ3KM3TB6JPV7LCWQ,AEMRVATZMCTFHHWR4RGUBJ6EIY6Q,AEJTHOGZUGNSJ4U35D4JDA254VNA,AEBRKCEYVLKRYEX4DVFRH3UUWPVA,AEULXBJRVQTUU7LYUNJK4VQD2LLA,AEGU57M3ITWK676QUCVQYF4ZMM3Q",87,1,1449.0,1449.0,1,0
"AHCVVEWW2RUKPIMC63N6LXF2DQJQ,AFATPF5UULFKGVJINQIBWJEXL3ZQ,AECJOC7KZPYXOULLW43TTOMQJCPA,AGHWV3HO2KMHJ57FQWMB44DPA3CQ,AESMUJJJV2I6NQ4OMHYNLTW7H3PA,AFKUMZJL5723MB5JTWMAOVXHVXFA,AHHGYTDS6KX64NEIGKWHCG7ZNDCQ,AFH4LWW2SJ3GJZ36UGIO5CSYNQUQ",1159,1,199.0,199.0,0,0
